0.0399 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=186, pos=array([-0.31379929,  0.36074387]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0400 	EXP 	window1: mouseVisible = True
0.1082 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=105, pos=array([0.02237144, 0.48922541]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.1326 	EXP 	distr: autoDraw = True
0.1326 	EXP 	distr: autoDraw = True
0.1326 	EXP 	distr: autoDraw = True
0.1326 	EXP 	distr: autoDraw = True
0.1326 	EXP 	distr: autoDraw = True
0.1326 	EXP 	fixation: autoDraw = True
0.1326 	EXP 	target: autoDraw = True
2.1875 	DATA 	Mouse: Left button down, pos=(166,292)
2.1921 	EXP 	New trial (rep=1, index=0): None
2.1923 	EXP 	window1: mouseVisible = True
2.1949 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font=';Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=195, pos=array([-0.37152989, -0.20015876]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
2.1951 	EXP 	window1: mouseVisible = True
